日期,品种,合约,合约月份,席位,多头持仓,空头持仓,净持仓,净持仓方向,多头增减仓,空头增减仓
20260327,菜粕,RM2701,01,中粮期货,0,4376,-4376,净空,0,13
20260327,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260327,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260327,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260330,菜粕,RM2609,09,中粮期货,11056,51254,-40198,净空,-1349,-646
20260330,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260330,菜粕,RM2609,09,摩根大通期货,0,10636,-10636,净空,0,1781
20260330,菜粕,RM2609,09,瑞银期货,0,3955,-3955,净空,0,867
20260330,菜粕,RM2701,01,中粮期货,0,4380,-4380,净空,0,4
20260330,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260330,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260330,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260331,菜粕,RM2609,09,中粮期货,15601,50333,-34732,净空,4545,-921
20260331,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260331,菜粕,RM2609,09,摩根大通期货,0,19014,-19014,净空,0,8378
20260331,菜粕,RM2609,09,瑞银期货,0,6839,-6839,净空,0,2884
20260331,菜粕,RM2701,01,中粮期货,0,4366,-4366,净空,0,-14
20260331,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260331,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260331,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260401,菜粕,RM2609,09,中粮期货,17654,48986,-31332,净空,2053,-1347
20260401,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260401,菜粕,RM2609,09,摩根大通期货,0,20579,-20579,净空,0,1565
20260401,菜粕,RM2609,09,瑞银期货,0,8655,-8655,净空,0,1816
20260401,菜粕,RM2701,01,中粮期货,0,4793,-4793,净空,0,427
20260401,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260401,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260401,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260402,菜粕,RM2609,09,中粮期货,18060,47186,-29126,净空,406,-1800
20260402,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260402,菜粕,RM2609,09,摩根大通期货,0,22358,-22358,净空,0,1779
20260402,菜粕,RM2609,09,瑞银期货,0,9619,-9619,净空,0,964
20260402,菜粕,RM2701,01,中粮期货,0,5274,-5274,净空,0,481
20260402,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260402,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260402,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260403,菜粕,RM2609,09,中粮期货,16904,46988,-30084,净空,-1156,-198
20260403,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260403,菜粕,RM2609,09,摩根大通期货,0,22938,-22938,净空,0,580
20260403,菜粕,RM2609,09,瑞银期货,0,9636,-9636,净空,0,17
20260403,菜粕,RM2701,01,中粮期货,0,5320,-5320,净空,0,46
20260403,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260403,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260403,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260407,菜粕,RM2609,09,中粮期货,15924,45762,-29838,净空,-980,-1226
20260407,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260407,菜粕,RM2609,09,摩根大通期货,0,23916,-23916,净空,0,978
20260407,菜粕,RM2609,09,瑞银期货,0,10242,-10242,净空,0,606
20260407,菜粕,RM2701,01,中粮期货,0,5319,-5319,净空,0,-1
20260407,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260407,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260407,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260408,菜粕,RM2609,09,中粮期货,16801,45010,-28209,净空,877,-752
20260408,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260408,菜粕,RM2609,09,摩根大通期货,0,26764,-26764,净空,0,2848
20260408,菜粕,RM2609,09,瑞银期货,0,16105,-16105,净空,0,5863
20260408,菜粕,RM2701,01,中粮期货,0,5319,-5319,净空,0,0
20260408,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260408,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260408,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260409,菜粕,RM2609,09,中粮期货,16985,45489,-28504,净空,184,479
20260409,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260409,菜粕,RM2609,09,摩根大通期货,0,28408,-28408,净空,0,1644
20260409,菜粕,RM2609,09,瑞银期货,0,31131,-31131,净空,0,15026
20260409,菜粕,RM2701,01,中粮期货,0,5321,-5321,净空,0,2
20260409,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260409,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260409,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260410,菜粕,RM2609,09,中粮期货,13990,47404,-33414,净空,-2995,1915
20260410,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260410,菜粕,RM2609,09,摩根大通期货,0,30544,-30544,净空,0,2136
20260410,菜粕,RM2609,09,瑞银期货,0,46234,-46234,净空,0,15103
20260410,菜粕,RM2701,01,中粮期货,0,5323,-5323,净空,0,2
20260410,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260410,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260410,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260413,菜粕,RM2609,09,中粮期货,18981,46923,-27942,净空,4991,-481
20260413,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260413,菜粕,RM2609,09,摩根大通期货,0,34021,-34021,净空,0,3477
20260413,菜粕,RM2609,09,瑞银期货,0,55890,-55890,净空,0,9656
20260413,菜粕,RM2701,01,中粮期货,0,5322,-5322,净空,0,-1
20260413,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260413,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260413,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260414,菜粕,RM2609,09,中粮期货,18245,46124,-27879,净空,-736,-799
20260414,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260414,菜粕,RM2609,09,摩根大通期货,0,35701,-35701,净空,0,1680
20260414,菜粕,RM2609,09,瑞银期货,0,56874,-56874,净空,0,984
20260414,菜粕,RM2701,01,中粮期货,0,5322,-5322,净空,0,0
20260414,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260414,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260414,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260415,菜粕,RM2609,09,中粮期货,17447,47049,-29602,净空,-798,925
20260415,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260415,菜粕,RM2609,09,摩根大通期货,0,35906,-35906,净空,0,205
20260415,菜粕,RM2609,09,瑞银期货,0,56877,-56877,净空,0,3
20260415,菜粕,RM2701,01,中粮期货,0,5325,-5325,净空,0,3
20260415,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260415,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260415,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260416,菜粕,RM2609,09,中粮期货,17222,45563,-28341,净空,-225,-1486
20260416,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260416,菜粕,RM2609,09,摩根大通期货,0,36629,-36629,净空,0,723
20260416,菜粕,RM2609,09,瑞银期货,0,56892,-56892,净空,0,15
20260416,菜粕,RM2701,01,中粮期货,0,5325,-5325,净空,0,0
20260416,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260416,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260416,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260417,菜粕,RM2609,09,中粮期货,20503,45823,-25320,净空,3281,260
20260417,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260417,菜粕,RM2609,09,摩根大通期货,0,39215,-39215,净空,0,2586
20260417,菜粕,RM2609,09,瑞银期货,0,56812,-56812,净空,0,-80
20260417,菜粕,RM2701,01,中粮期货,0,5318,-5318,净空,0,-7
20260417,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260417,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260417,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260420,菜粕,RM2609,09,中粮期货,19088,46575,-27487,净空,-1415,752
20260420,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260420,菜粕,RM2609,09,摩根大通期货,0,34899,-34899,净空,0,-4316
20260420,菜粕,RM2609,09,瑞银期货,0,56190,-56190,净空,0,-622
20260420,菜粕,RM2701,01,中粮期货,0,5342,-5342,净空,0,24
20260420,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260420,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260420,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260421,菜粕,RM2609,09,中粮期货,17099,48505,-31406,净空,-1989,1930
20260421,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260421,菜粕,RM2609,09,摩根大通期货,0,33885,-33885,净空,0,-1014
20260421,菜粕,RM2609,09,瑞银期货,0,57485,-57485,净空,0,1295
20260421,菜粕,RM2701,01,中粮期货,1582,5647,-4065,净空,1140,305
20260421,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260421,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260421,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260422,菜粕,RM2609,09,中粮期货,14269,53270,-39001,净空,-2830,4765
20260422,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260422,菜粕,RM2609,09,摩根大通期货,0,32195,-32195,净空,0,-1690
20260422,菜粕,RM2609,09,瑞银期货,0,57621,-57621,净空,0,136
20260422,菜粕,RM2701,01,中粮期货,1611,6079,-4468,净空,29,432
20260422,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260422,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260422,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260423,菜粕,RM2609,09,中粮期货,16469,53766,-37297,净空,2200,496
20260423,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260423,菜粕,RM2609,09,摩根大通期货,0,31983,-31983,净空,0,-212
20260423,菜粕,RM2609,09,瑞银期货,0,57620,-57620,净空,0,-1
20260423,菜粕,RM2701,01,中粮期货,2115,7136,-5021,净空,504,1057
20260423,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260423,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260423,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260424,菜粕,RM2609,09,中粮期货,17899,57544,-39645,净空,1430,3778
20260424,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260424,菜粕,RM2609,09,摩根大通期货,0,33203,-33203,净空,0,1220
20260424,菜粕,RM2609,09,瑞银期货,0,57571,-57571,净空,0,-49
20260424,菜粕,RM2701,01,中粮期货,2216,7670,-5454,净空,101,534
20260424,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260424,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260424,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260427,菜粕,RM2609,09,中粮期货,18122,57141,-39019,净空,223,-403
20260427,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260427,菜粕,RM2609,09,摩根大通期货,0,31110,-31110,净空,0,-2093
20260427,菜粕,RM2609,09,瑞银期货,0,56948,-56948,净空,0,-623
20260427,菜粕,RM2701,01,中粮期货,2238,7680,-5442,净空,22,10
20260427,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260427,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260427,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260428,菜粕,RM2609,09,中粮期货,13982,55930,-41948,净空,-4140,-1211
20260428,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260428,菜粕,RM2609,09,摩根大通期货,0,30478,-30478,净空,0,-632
20260428,菜粕,RM2609,09,瑞银期货,0,56977,-56977,净空,0,29
20260428,菜粕,RM2701,01,中粮期货,2520,7679,-5159,净空,282,-1
20260428,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260428,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260428,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260429,菜粕,RM2609,09,中粮期货,10475,58544,-48069,净空,-3507,2614
20260429,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260429,菜粕,RM2609,09,摩根大通期货,0,29033,-29033,净空,0,-1445
20260429,菜粕,RM2609,09,瑞银期货,0,56965,-56965,净空,0,-12
20260429,菜粕,RM2701,01,中粮期货,3034,11692,-8658,净空,514,4013
20260429,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260429,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260429,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260430,菜粕,RM2609,09,中粮期货,10243,60022,-49779,净空,-232,1478
20260430,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260430,菜粕,RM2609,09,摩根大通期货,0,26232,-26232,净空,0,-2801
20260430,菜粕,RM2609,09,瑞银期货,0,56963,-56963,净空,0,-2
20260430,菜粕,RM2701,01,中粮期货,3018,12096,-9078,净空,-16,404
20260430,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260430,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260430,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260506,菜粕,RM2609,09,中粮期货,14225,58936,-44711,净空,3982,-1086
20260506,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260506,菜粕,RM2609,09,摩根大通期货,0,30534,-30534,净空,0,4302
20260506,菜粕,RM2609,09,瑞银期货,0,56924,-56924,净空,0,-39
20260506,菜粕,RM2701,01,中粮期货,3045,12106,-9061,净空,27,10
20260506,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260506,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260506,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260507,菜粕,RM2609,09,中粮期货,16164,62490,-46326,净空,1939,3554
20260507,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260507,菜粕,RM2609,09,摩根大通期货,0,33626,-33626,净空,0,3092
20260507,菜粕,RM2609,09,瑞银期货,0,56848,-56848,净空,0,-76
20260507,菜粕,RM2701,01,中粮期货,3884,12514,-8630,净空,839,408
20260507,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260507,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260507,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260508,菜粕,RM2609,09,中粮期货,16841,63784,-46943,净空,677,1294
20260508,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260508,菜粕,RM2609,09,摩根大通期货,10126,31224,-21098,净空,-78,-2402
20260508,菜粕,RM2609,09,瑞银期货,0,56755,-56755,净空,0,-93
20260508,菜粕,RM2701,01,中粮期货,3816,14007,-10191,净空,-68,1493
20260508,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260508,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260508,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260511,菜粕,RM2609,09,中粮期货,16558,65181,-48623,净空,-283,1397
20260511,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260511,菜粕,RM2609,09,摩根大通期货,12054,29451,-17397,净空,1928,-1773
20260511,菜粕,RM2609,09,瑞银期货,0,56776,-56776,净空,0,21
20260511,菜粕,RM2701,01,中粮期货,3427,14205,-10778,净空,-389,198
20260511,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260511,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260511,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260512,菜粕,RM2609,09,中粮期货,19126,72104,-52978,净空,2568,6923
20260512,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260512,菜粕,RM2609,09,摩根大通期货,11336,30220,-18884,净空,-718,769
20260512,菜粕,RM2609,09,瑞银期货,0,56825,-56825,净空,0,49
20260512,菜粕,RM2701,01,中粮期货,7280,18219,-10939,净空,3853,4014
20260512,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260512,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260512,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260513,菜粕,RM2609,09,中粮期货,20255,75671,-55416,净空,1129,3567
20260513,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260513,菜粕,RM2609,09,摩根大通期货,11767,27833,-16066,净空,431,-2387
20260513,菜粕,RM2609,09,瑞银期货,0,56461,-56461,净空,0,-364
20260513,菜粕,RM2701,01,中粮期货,10612,19459,-8847,净空,3332,1240
20260513,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260513,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260513,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260514,菜粕,RM2609,09,中粮期货,18466,74710,-56244,净空,-1789,-961
20260514,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260514,菜粕,RM2609,09,摩根大通期货,11635,25302,-13667,净空,-132,-2531
20260514,菜粕,RM2609,09,瑞银期货,0,56494,-56494,净空,0,33
20260514,菜粕,RM2701,01,中粮期货,10257,21194,-10937,净空,-355,1735
20260514,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260514,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260514,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260515,菜粕,RM2609,09,中粮期货,22759,73566,-50807,净空,4293,-1144
20260515,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260515,菜粕,RM2609,09,摩根大通期货,16454,22522,-6068,净空,4819,-2780
20260515,菜粕,RM2609,09,瑞银期货,0,57170,-57170,净空,0,676
20260515,菜粕,RM2701,01,中粮期货,10445,22317,-11872,净空,188,1123
20260515,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260515,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260515,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260518,菜粕,RM2609,09,中粮期货,26020,73324,-47304,净空,3261,-242
20260518,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260518,菜粕,RM2609,09,摩根大通期货,15720,23282,-7562,净空,-734,760
20260518,菜粕,RM2609,09,瑞银期货,0,56862,-56862,净空,0,-308
20260518,菜粕,RM2701,01,中粮期货,10431,23958,-13527,净空,-14,1641
20260518,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260518,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260518,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260519,菜粕,RM2609,09,中粮期货,19698,68601,-48903,净空,-6322,-4723
20260519,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260519,菜粕,RM2609,09,摩根大通期货,23743,19736,4007,净多,8023,-3546
20260519,菜粕,RM2609,09,瑞银期货,0,57415,-57415,净空,0,553
20260519,菜粕,RM2701,01,中粮期货,10570,23909,-13339,净空,139,-49
20260519,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260519,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260519,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260520,菜粕,RM2609,09,中粮期货,24694,69699,-45005,净空,4996,1098
20260520,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260520,菜粕,RM2609,09,摩根大通期货,22996,19649,3347,净多,-747,-87
20260520,菜粕,RM2609,09,瑞银期货,0,58294,-58294,净空,0,879
20260520,菜粕,RM2701,01,中粮期货,10944,25754,-14810,净空,374,1845
20260520,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260520,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260520,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260521,菜粕,RM2609,09,中粮期货,23172,73469,-50297,净空,-1522,3770
20260521,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260521,菜粕,RM2609,09,摩根大通期货,17979,20657,-2678,净空,-5017,1008
20260521,菜粕,RM2609,09,瑞银期货,0,58530,-58530,净空,0,236
20260521,菜粕,RM2701,01,中粮期货,10569,27426,-16857,净空,-375,1672
20260521,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260521,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260521,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260522,菜粕,RM2609,09,中粮期货,24742,73920,-49178,净空,1570,451
20260522,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260522,菜粕,RM2609,09,摩根大通期货,19628,20608,-980,净空,1649,-49
20260522,菜粕,RM2609,09,瑞银期货,0,58581,-58581,净空,0,51
20260522,菜粕,RM2701,01,中粮期货,11019,27506,-16487,净空,450,80
20260522,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260522,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260522,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260525,菜粕,RM2609,09,中粮期货,30381,73682,-43301,净空,5639,-238
20260525,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260525,菜粕,RM2609,09,摩根大通期货,18690,25542,-6852,净空,-938,4934
20260525,菜粕,RM2609,09,瑞银期货,0,58073,-58073,净空,0,-508
20260525,菜粕,RM2701,01,中粮期货,11221,27954,-16733,净空,202,448
20260525,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260525,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260525,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260526,菜粕,RM2609,09,中粮期货,34796,69339,-34543,净空,4415,-4343
20260526,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260526,菜粕,RM2609,09,摩根大通期货,0,26913,-26913,净空,0,1371
20260526,菜粕,RM2609,09,瑞银期货,0,57385,-57385,净空,0,-688
20260526,菜粕,RM2701,01,中粮期货,10172,27893,-17721,净空,-1049,-61
20260526,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260526,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260526,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260527,菜粕,RM2609,09,中粮期货,37805,68411,-30606,净空,3009,-928
20260527,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260527,菜粕,RM2609,09,摩根大通期货,0,34942,-34942,净空,0,8029
20260527,菜粕,RM2609,09,瑞银期货,0,57419,-57419,净空,0,34
20260527,菜粕,RM2701,01,中粮期货,9503,27400,-17897,净空,-669,-493
20260527,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260527,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260527,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260528,菜粕,RM2609,09,中粮期货,32195,63283,-31088,净空,-5610,-5128
20260528,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260528,菜粕,RM2609,09,摩根大通期货,0,36668,-36668,净空,0,1726
20260528,菜粕,RM2609,09,瑞银期货,0,57674,-57674,净空,0,255
20260528,菜粕,RM2701,01,中粮期货,9265,30574,-21309,净空,-238,3174
20260528,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260528,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260528,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260529,菜粕,RM2609,09,中粮期货,32152,62963,-30811,净空,-43,-320
20260529,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260529,菜粕,RM2609,09,摩根大通期货,0,38009,-38009,净空,0,1341
20260529,菜粕,RM2609,09,瑞银期货,0,57679,-57679,净空,0,5
20260529,菜粕,RM2701,01,中粮期货,9534,30990,-21456,净空,269,416
20260529,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260529,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260529,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260601,菜粕,RM2609,09,中粮期货,27152,64536,-37384,净空,-5000,1573
20260601,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260601,菜粕,RM2609,09,摩根大通期货,0,35717,-35717,净空,0,-2292
20260601,菜粕,RM2609,09,瑞银期货,0,57695,-57695,净空,0,16
20260601,菜粕,RM2701,01,中粮期货,9686,31046,-21360,净空,152,56
20260601,菜粕,RM2701,01,乾坤期货,0,0,0,持平,0,0
20260601,菜粕,RM2701,01,摩根大通期货,0,0,0,持平,0,0
20260601,菜粕,RM2701,01,瑞银期货,0,0,0,持平,0,0
20260602,菜粕,RM2609,09,中粮期货,30857,63679,-32822,净空,3705,-857
20260602,菜粕,RM2609,09,乾坤期货,0,0,0,持平,0,0
20260602,菜粕,RM2609,09,摩根大通期货,0,33468,-33468,净空,0,-2249
